good morning mumbai! ready for some partner speed dating, executive briefing, aiai seminar, diamond council visit and consul general today!	ENFP
i just unlocked the "monkey bars" badge on AT_USER 1-2-3 not it! URL	ENFP
mijn buzzcamper wordt 'n gezellige volière met AT_USER & AT_USER op de anwb kampeerdagen! akd12 tweetcamp URL	ESFP
AT_USER kijk ik op een oude dvd, ooit als bijlage bij zoom gekregen, zie ik jouw kop ineens in beeld! bij naakte dames!	ESFP
if only sorrow could build a staircase or tears could show the way	ISFP
AT_USER de mijnden?	ESFP
AT_USER dan gaan we elkaar zien! wijn er van 24-7 tot 8-8! samennorinhetkwadraat	ESFP
AT_USER i know! aren't they super cool? you get the friends you deserve they say ;)	ENFP
AT_USER ah nicee 😊	ISFP
wit konijn met rechte oren kwijt in vathorst hooglanderveen? zag hem 08:15 en 8:45 bij nieuwbouw de diamant nabij schapendriest.	ENFJ
AT_USER duh! naam verkeerd gespeld. thx!	ESFP
AT_USER oh het leek rood oeps. maar nice ^^	ISFP
AT_USER al die beloftes maken... da's wel gevaarlijk voor een politicus. maar cossanova zal hem er wel aan herinneren zekerst?	ENFP
een lans voor de fantasie! URL	ENFJ
zoek jij nog winterbanden voor bijv. je buscamper? of ken je iemand? ik heb er 4 te koop URL rt=aardig!	ESFP
i voted for both rt AT_USER did you vote 4 admbe team as coolest team AT_USER ( team admbe or adm ambassadors) URL	ENFP
ik vind 3 brandende kaarsjes op het graf van hanneke. wie het ook was: dank je wel... komende week hopelijk monument voor hanneke plaatsen.	ESTJ
haikumaandag || je laatste adem / verliet met een zucht je lijf / de handen nog warm || # haiku	ESTJ
AT_USER komt goed, zal vandaag even helpen ;-)	ENFJ
vandaag was leuk	ISFP
ik houd van mijn haar op dit moment	ISFP
fantastic technology, video editing 4 dummies rt AT_USER user made flip video-- htrophy nl URL	ENFP
AT_USER we collect sporting material for 6 under-privileged schools at supersport park mandeladay 67minutes herculestrophy	ENFP
de soundtrack van gta v aan in de auto en 's avonds door nv rijden is kind of a contradictio. knal vroem ontplof	ENFJ
dus... acerta: onze lonen gaan al enkele maanden van de firmarekening en worden niet gestort? wtf? 2dekeerditjaar	ENFP
be a coffee-drinking individual - espresso yourself! author unknown AT_USER	ENFP
AT_USER da's een hele goeie club! en ik whisper graag mee. kan ook mijn stem verheffen als het nodig is ... ;-)	ESFP
AT_USER hihi. herkenbaar. gewoon diagonaal lezen, want enfp'ers kunnen essentie snel uit iets halen watzijnwegoedhe	ENFP
dagje amsterdam o.a. naar: URL met vroege foto's van new york	ESTJ
tussen de stops door een dutje... URL	ESTJ
vandaag gehoord: "word zo moe van die engelse termen. doe mij maar plain hollands	ENFJ
zo fijn dat je niet eerst talloze malen afgewezen wordt om eens een keer te kunnen publiceren...	INFP
sorry?	ISFP
AT_USER hoi jolanda! fijn. let's connect op linkedin	ENFP
gewoon door je droom te onthouden..." URL	ENFJ
AT_USER snap het grapje niet :s	ENFJ
AT_USER je bent terug en je hebt me nog steeds niet ontvoerd wejo	ISFP
nein, nein, nein! URL	ENFJ
wow! simpel, elegant en zeer bruikbaar... URL	ESTJ
en overal zegeltjes van: ah, shell, de, blokker. van huis uit meegekregen. dilemma: plakken of weg?	ESTJ
jonge werknemers vaker ziek door werkstress URL nuandroid	ENFJ
office jungle URL	ENFJ
handig! een ebook om slimmer te twitteren via AT_USER URL	ESTJ
sleep well.	ISFP
onze piraatjes kiezen het ruime sop! ayeaye (@ recreatiecentrum mijnden) [pic]: URL	ESFP
AT_USER AT_USER en dat word format voorzien van wat kleur, ander lettertype en een paar kader ingevoegd.	ENFJ
zwartelijst in excel is juist handig! AT_USER je favorieten markeren! :-)	ESFP
AT_USER veel plezier!	ESFP
AT_USER omdat beslissen ook betekent dat je andere dingen uitsluit? zo is het bij mij in ieder geval. zit op eenzelfde punt!	ESFP
we did not change as we grew older; we just became more clearly ourselves. lynn hall AT_USER	ENFP
gta v draait prachtig op 1080p op ps4 en is first person! check de nieuwe awesome trailer: URL 18november	ENFJ
AT_USER URL ik herken mezelf hier helemaal in. wat grappig!	ENFJ
nice! ik hou der van. URL	ENFJ
AT_USER neuh. simpelweg de goedkoopste... marktwerking ;-)	ENFJ
AT_USER je spamt 😉	ENFJ
just completed a 1.27 km run with AT_USER check it out! URL runkeeper	ENFJ
AT_USER wishful thinking... ;)	ENFP
AT_USER heerlijk gelopen! jammer dat ik je gemist heb. was het niet koud?	ESTJ
AT_USER AT_USER AT_USER dat klinkt spannend! keertje koffie of zo, mag ook hoor ;-)	ENFJ
han shot first and... URL	ENFJ
AT_USER dat kan je nog goed maken, maar don't mess with george ;-)	ENFJ
AT_USER is mijn eerste les van dit jaar ook nog eens scheikunde? kon niet beter zeg	ISFP
AT_USER bam!	ENFJ
AT_USER doe eens gek, geef eens wat weg. volgend jaar met pasen vol als je het goed aanpakt. wedden? :-) leestip: URL	ESFP
het gezicht van m'n nichtje toen ze zag dat de tandenfee langs was geweest was geweldig.	ISFP
AT_USER AT_USER AT_USER prettig gesproken met AT_USER en gesolliciteerd!	ENFJ
leaving for the briefing of the belgian economic mission with AT_USER curious asalways	ENFP
nooit gedacht dat 4:3 beeldratio ooit nog heerlijk nostalgisch zou zijn... houdervan	ENFJ
bae is er vandaag weer, eindelijk.	ISFP
congrats to the winner 6-pack from nt publishers! now it's time to get this party started. all ladies on the dancefloor for blackeyedpeas!	ENFP
AT_USER geen probleem. maar je mensen hebben nog wel wat bijles conversation management nodig! ;-)	ESFP
AT_USER ah ik zag al een boek vol muzieknoten en blaster-geluiden voor me ;-)	ENFJ
AT_USER is er helaas niet van gekomen. die verzekering heb ik natuurlijk allang bij julie geregeld! :-) fijne beurs nog!	ESFP
AT_USER tha special snowflake	ISFP
AT_USER nee, niks ernstigs, maar goede reden om thuis te blijven. zaterdag dan maar dagje met vwcamper op stap.	ESFP
toch, vaak weken daarna, ervaar ik een intense gloed die ons allemaal overkomt als we iets waanzinnigs moois gepresteerd hebben.	INFP
ok ik ga slapen 👋	ISFP
for my love is like the wind. and wild is the wind. david bowie	ESTJ
AT_USER dank je voor de rt. lekker vooruitzicht hè? :-)	ESFP
you look so pretty but you're gone so soon	ISFP
gratis boeken hebben? leuk voor op vakantie! please let me know URL	ENFJ
rebuild the burj khalifa in ferrero rocher? no problem sir. URL	ENFP
zoekt inspirerende vergaderplek voor 6 personen rond amersfoort a.s. maandag. wie heeft tips of ruimte? dtv durftevragen	ESFP
we zitten aan de goede kant van de week", die uitdrukking kende ik nog niet bijna weekend!	ENFJ
why is pinterest so addictive? infographic URL	ENFP
AT_USER het feit geloof ik. je onderschrijving van het gebruik, door de formulering van je tweet, is misplaatst. kan echt niet.	ESTJ
yep whatsapp laten we vooral al mijn berichten maar niet verzenden. thanks!	ISFP
AT_USER dat vindt hans vast niet erg. de blokjes kaas op zijn partijtje zijn toch al belegen ;-)	ESFP
easteregg nummero 2 littlebigplanet theorder1886 ps4share URL	ENFJ
AT_USER verplichtingen tot 12u elders, maar kom daarna zeker. bedankt voor de uitnodiging! en veel succes en plezier!	ESFP
buys more at bioplanet and less at delhaize	ENFP
but don't just say it, you should sing my name.	ISFP
AT_USER whaa, what happened to your profile pic? ter ere van... ? alzheimerdag?	ENFP
AT_USER even bellen?	ESFP
AT_USER jullie heel erg bedankt!	ESFP
ik zeg te weinig nee en ik ben nu op het punt dat ik het gewoon bij iedereen in hun gezicht wil schreeuwen	ISFP
AT_USER veel plezier!	ESFP
paasontbijt op school! leuk	ENFP
poep, uitwerpselen, ontlasting, excrementen, fecaliën, drekstoffen, beer, uit- en onderscheidingen en farces. mijn oeuvre als het ware	INFP
AT_USER 4 oproepen gemist! toch niet van AT_USER hoop ik?! jazzyjeff	ESFP
top 32 quotes every entrepreneur should live by URL	ENFP
uiteindelijk ieder voor zich URL	ESTJ
we zijn live!!! klik dan! live at URL	ENFJ
if you like your coffee hot. let me be your coffee pot.	ISFP
AT_USER hahaha!	ENFJ
i just wanna be yours	ISFP
oh dear. it's cold in belgium apresholidayblues	ENFP
hoppata! weer 26 seconden van mijn gemiddelde tijd/km afgesnoept! runkeeper	ENFJ
AT_USER AT_USER en meer.. maar moet nu weg!	ESTJ
AT_USER zin in, volgende week dinsdag uitwerken plannen. wordt gaaf!	ESFP
AT_USER hoezo denk je dat ik een foto van mij en een "piemol" zou sturen. zal je nooit krijgen (om verscheidene redenen)	ISFP
AT_USER :-) ik kwam jou bij toeval tegen. gisteren training gehad van AT_USER stuitte in de voorbereiding op jouw blog.	ENFJ
throwbackthursday stamgastûh 1999 buitenzorg - baarn URL	ENFJ
AT_USER leuke ava :d	ISFP
coöperatief ondernemen: werkbaar en weerbaar URL via AT_USER	ENFP
lekker daggie gamen als een ambtenaar o.a. met yuenyen URL	ENFJ
sightseeing in bombay URL	ENFP
AT_USER AT_USER AT_USER doet een opleiding docent duits. misschien is dat een match?	ENFJ
AT_USER jij ook bedankt! morgen weer? goedvoordewekemassa	ESFP
our marketing manager AT_USER enjoying the ride at thesevens setup htrophy URL	ENFP
room with a splendid view on museo thyssen bornemisza. starving... but as always: business before pleasure madrid	ENFP
AT_USER fijne vakantie! nog tijd voor de sleutel of moet ik hem even ophalen? zeg maar, geen probleem.	ESTJ
fallout 4 is really happening in boston!! trailort: URL 😃	ENFJ
valencia. sin palabras URL	ESTJ
AT_USER dit is het leven aisis, dit is het echte leven.	ISFP
loub en mary maken mijn dag zo geweldig hahaha ik heb buikpijn van het lachen	ISFP
AT_USER praat je vanavond wel effe bij, google anders alvast icebucketchallenge	ENFJ
watch this: hercules trophy on emirates news URL (+/- 8th minute)! can't believe this. it's just us!!!	ENFP
AT_USER zet mijn alarm! :-)	ESFP
AT_USER hallo! in de buurt van leuven, maar antwerpen zou ook al geweldig zijn.	ENFP
zondagochtend super mario galaxy. wat een kwaliteitsgame. daar kan geen 3d wereld tegenop.	ENFJ
...braaf doen wat hen wordt opgedragen. hannah arendt column wilma de rek in vk	ESTJ
innocent drinks in the uae waitrose innocentdrinks URL	ENFP
zometeen wat valiant hearts streamen. kijk je mee? leer je wellicht ook nog wat over de eerste wereldoorlog. en dat is goed.	ENFJ
bier uur!	ENFJ
AT_USER oh 😢😢😢	ISFP
hope begins in the dark, the stubborn hope that if you just show up and try, the dawn will come -bird by bird anne lamott AT_USER dank!	ESTJ
i just unlocked the “ace” badge on AT_USER for checking in at tennis courts. game, set, match! URL	ENFP
AT_USER kijk nou! noortje's idee! rt AT_USER overal verschijnen bijzondere good kiss spots in steden: URL	ESFP
spider-man komt dus tch nog naar marvel. yeah it's big thingy for geeks like me.	ENFJ
tell me what your worst fears are, i bet they look a lot like mine 🎶	ISFP
blog: meer pretpark voor minder euro's AT_USER &amp; 9 andere parken! URL tipvankampeerders AT_USER	ESFP
you look so pretty but you're gone so soon 🌸	ISFP
AT_USER lucky you! enjoy cffd	ENFP
vandaag een daggie filmen op locatie. like old times met de ol' boys :-)	ENFJ
AT_USER sleep dreams lovely, i love you.	ISFP
het enige nadeel aan werken op vrijdag is dat ik niet meer een weekend naar zoetermeer kan. :(	ISFP
AT_USER hercules trophy is really fun; it combines networking, sports and teambuilding: URL	ENFP
het is niet jouw taak mij aardig te vinden. dat is mijn taak. byron katie (met dank aan dagelijkse gedachte)	ESTJ
vind ik onverwachts een dvd van de begrafenis van hanneke. wist niet dat ik die had.,, wat een geweldig eerbetoon aan mijn prachtige vrouw!	ESTJ
AT_USER AT_USER leuk artikel daan. gefeliciteerd!	ENFJ
must see! vanavond, 20.25u, ned3 prachtige film! intothewild URL trailer: URL	ESFP
AT_USER safe trip in japan! take care and keep us updated.	ENFP
AT_USER robinson, de lokale taveerne aan het strand. burp!	ENFJ
de twee goede dingen van afgelopen weekend: een nieuwe douche en facebook verwijderd :-)	ENFJ
vanuit de regietent. supercoole voorstelling gedaan! rswparoba URL	ENFJ
no twitter, facebook,... for almost 4 days: oh dear!	ENFP
AT_USER precies! geen idee waarom ik nou ineens aan vitrage moet denken bij die gouden band op jullie bus. URL	ESFP
AT_USER veel plezier en succes! groeten aan robert :-)	ESFP
i just ousted AT_USER as the mayor of recreatiecentrum mijnden on AT_USER URL	ESFP
AT_USER but you love me ^^	ISFP
oh no, don't you know? in your shadow i can shine!	ISFP
toen ik dit filmpje zag wist ik zelf niet eens over wie ik het had want dat is mijn beschrijving voor vrijwel iedereen	ISFP
words that work; it's not what you say, it's what people hear. frank luntz li	ESTJ
vanaf 16.00 uur live e3 voorbeschouwing maar nu eerst the witcher 3: wild hunt live at URL	ENFJ
while i was in dubai, AT_USER & snoodaards told admbe some wg that i would give a presentation on why to engage in some. tx guys...	ENFP
AT_USER ik bedoelde jou ^^	ISFP
AT_USER oke c:	ISFP
de dag goed begonnen! elfelftwaalf URL	ESFP
vrijmibo op werk. met rosé. want enige man op afdeling. het is leuk.	ENFJ
AT_USER zou zeker nog een poging wagen. had zelf paar afleveringen nodig om er in te komen. boordevol frames en reframes.	ESTJ
AT_USER hi, do you know when we can expect the new top ten hi sneakers for men in the webshop? thanks!	ENFJ
AT_USER totally ready for it! voka AT_USER	ENFP
AT_USER goed idee!	ESFP
AT_USER zon? stuur die even deze kant op svp. grijs en grauw hier aan de kust. :-(	ESFP
AT_USER ik durfde niet verder te kijken!	ESFP
AT_USER blij dat jij er ook zo over denkt! URL	ESFP
a witty saying proves nothing. quote voltaire	ENFP
schwing! (@ st(r)andhuis buitengewoon) [pic]: URL	ESFP
AT_USER AT_USER dank je voor de tip!	ESFP
AT_USER oh nee nou je het zegt, het was je broer.	ENFJ
AT_USER cross selling! zo houd je toch nog wat aan nlkamperen over :-)	ESFP
danee vandaag zes jaar! ✨🎉🎶🎂🍬🍭✨ URL	ENFJ
the avengers en spidey in phineas en ferb. me like!	ENFJ
AT_USER beterschap!	ENFJ
en ik denk, wanneer neem je mijn hand nou in die van jou	ISFP
hardlopen met dual of the fates op de ipod geekrunning runkeeper avg.pace 5.33 min/km	ENFJ
AT_USER en tot welke categorie behoor jij dan? nl, belg of (zeeuws)-vlaming :-p	ENFP
that's all very true, but i wouldn't recommend it to everyone. it takes a lot of courage and perseverance. URL	ENFP
AT_USER AT_USER vroeg em voor valentijn, maar jk kon het rambam krijgen zei ze.	ENFJ
AT_USER areooltje boven hoofd, wink wink :-)	ENFJ
AT_USER wordt 1330u, ok?	ESFP
ineens heb ik het helder: zoenen is verlangen... verlangen naar meer. en dat op zomaar een dinsdagmiddag. datbelooftwatvandaag	ESTJ
AT_USER AT_USER lava ben jij dat	ISFP
AT_USER helemaal goed!	ESTJ
afgelopen weekend, yeah this happened. URL	ENFJ
tot slot ode aan de auteur: thank you for arguing - jay heinrichs	ESTJ
binkie denkt nog steeds dat ie op me kan liggen slapen	ISFP
marjolein, stille kracht achter de kampeerdagen topper URL	ESFP
remarkable analysis of creative people. very, very true! URL . tx for the tip, soulmate AT_USER	ENFP
say i never mattered	ISFP
AT_USER wat is eigendunk????	ISFP
AT_USER ok, i get it know. multitasking definitely not my cuppa tea ;-)	ENFP
AT_USER met mij goed! nieuw werk, nieuwe destination (haha) ... en last van blogstipatie. heb je daar nog een probaat middel voor? ;-)	ESFP
zo is ie misschien iets spannender... URL	ESTJ
what's your honest opinion on this or that? URL	ENFJ
had an inspiring and energising meeting with the guys from schoolkid AT_USER & tom. i sincerely hope they will succeed!	ENFP
vanavond staat "star trek 5: the final frontier" (1989) op het menu. imdb geeft 'em een 5.2 dat belooft veel goeds! ;-)	ENFJ
AT_USER en er is ook nog taart! vierkeerelf :-)	ESFP
hehe eindelijk een ander geluid. was al bang dat de geitenwollensokken zouden gaan dicteren: URL	ENFJ
well i've lost it all, i'm just a silhouette. i'm a lifeless face that you'll soon forget.	ISFP
AT_USER AT_USER URL	ENFJ
AT_USER of lees jij iets anders in dat citaat?	ESTJ
zo wow dus ik ben blijkbaar geen tosti? mijn hele leven is een leugen &lt;/3	ISFP
AT_USER hahahaha nee omg	ISFP
how can i move on when i'm still in love with you?	ISFP
AT_USER ;-)	ENFP
op hoog niveau URL	ENFJ
voor gezond verstand moeten we bij de vrouwen zijn. ons mannen heeft het verlaten' john le carré. vk-boeken	ESTJ
AT_USER sorry ik kom vandaag niet. denk trouwens dat men AT_USER niet meer volgt. dus ze zien je tweet niet ;-)	ENFJ
AT_USER allora non capisco	ENFP
AT_USER oh jammer :( en jup	ISFP
wat een topdag! mooi weer geweest. heerlijke muziek en interessante boeken gekocht. over organisaties, veroudering en kou.	ESTJ
AT_USER vieze link URL	ENFJ
AT_USER thanks peter! :) htrophy	ENFP
skyrim elderscrolls herkenbaar of wat? URL	ENFJ
AT_USER zal*	ISFP
sjonge! the 15 most common ways girls try to look hotter on facebook URL	ENFP
:) rt AT_USER moveone is getting ready for htrophy uae feb 23 2012. awesome video, thanks for sharing! URL	ENFP
AT_USER omelette du fromage?? URL	ENFJ
AT_USER jij tips? rt AT_USER wie kan bruidsfotograaf aanbevelen? en wat is leukste alternatief voor gastenboek (video/boek/boom)	ESFP
overleven zonder baan: maak een plan! URL via AT_USER	ENFJ
AT_USER al een update over a13?	ESFP
deze is voor jou... URL	ESTJ
i know i tore two worlds apart, but i can't change the way i felt.	ISFP
weersverwachting voor morgen... URL	ESTJ
ik zoek voor kerstnacht een trompettist voor st.joseph hooglanderveen (amersfoort) AT_USER wie o wie kan/wil? dtv trompet kerst	ENFJ
i like the idea! life is a great big canvas, and you should throw all the paint on it you can. danny kaye via AT_USER	ENFP
AT_USER succes buddy! was je maar met AT_USER dan kon je nog een tukkie doen ... :-)	ESFP
AT_USER back home. well done...	ESTJ
how 2 b lame	ISFP
wil je buzz dan krijg je buzz! trots rt AT_USER wow, echt super cool is de AT_USER geworden!! URL	ESFP
hear this! rt AT_USER great leaders listen more than they talk.	ENFP
mooi voorbeeld van innovatie: google glasses project. filmpje staat hier URL vakdag	ESFP
AT_USER AT_USER gaaf!nen het expat appartement heet ... in de hippe kippenren? ;-)	ESFP
briljant blog... oh, how embarrassing. rt AT_USER derren showed me what might be the best trick i've ever seen: URL	ESTJ
AT_USER miss moeten we t gewoon vergeten	ISFP
AT_USER zo heurt het!	ESFP
lekkere foto's van bij interview alex v warmerdan in de vk. goeie kop heeft die vent. elszweerink	ESTJ
good to be home again! but leaving for dxb within a few days. i'm already looking forward to xmas time to spend more time with the kids.	ENFP
tzalwelzijn rt AT_USER think AT_USER just had a major boost watching a movie on AT_USER herculixfoundation srb0605	ENFP
AT_USER tent? hoor ik daar tent? kamperen op het plein? ;-)	ESFP
i guess you can't accept that the change is good.	ISFP
AT_USER mooi man..!	ESTJ
AT_USER veel plezier!!!	ESFP
wow, impressive! rt AT_USER nobel poet laureate prof. wole yosinka visited mojo gallery yesterday -what … (cont) URL	ENFP
ok, atlanta &amp; ny: here i come! delta htrophy	ENFP
eigenlijk hoef ik vandaag niet naar school omdat ik ga proefstuderen maar toch ga ik naar m'n eerste les hm	ISFP
guardians of the galaxy. most. epic. movie. this. year.	ENFJ
na afloop van de vergadering volgen pas de echte besprekingen 😉 URL	ENFJ
AT_USER nice! dat ie al zo snel op dvd is joh, kei goeie fillum jonguh!	ENFJ
AT_USER leuk om te horen en graag gedaan! nog in cph geweest?	ESFP
de geleide val - de seriousgame over faillissementen is nog niet uitgegeven of ik heb vandaag al de eerste patch mogen schrijven 😃	ENFJ
AT_USER dank voor de tip!	ESTJ
AT_USER au! je weet de vinger wel heel fijntjes op een zere plek te leggen! maar zoals AT_USER zegt: hele goede vibe hier! :-)	ESFP
AT_USER fijn! zie je als een pro op interieurgebied, dus is ook echt een klus voor je. anders had ik het niet voorgesteld.	ENFJ
veel écriture automatique op twitter de laatste tijd. is dat weer in de mode of zo? typenzondernadenken brainfarts	ENFP
sean freebourn, te beleefd om te schreeuwen. maar ik hoor je luid en duidelijk: mama ik hou van je...bijna weer bij je. lynch 113	ESTJ
dat moment dat ze je op barbie vinden lijken omdat je lang en dun bent... hahaha	ISFP
AT_USER why you laughing	ISFP
AT_USER ah en de kfc..	ISFP
AT_USER bon apetite! kan ik je trouwens nog sponsoren? hoe?	ESFP
miss jackson, are you nasty?	ISFP
AT_USER AT_USER ik lach.	ISFP
AT_USER maar waarom moet ik altijd alle goede bands van anderen horen als jij ze allang met me had kunnen delen?	ISFP
dus ik bekeek mijn zoekgeschiedenis en in maart heb ik opgezocht "trouwen met een baby" en ik weet niet hoor maar was ik een pedo ofzo?	ISFP
verbijsterend: op dit moment doden meer mensen zichzelf dan dat ze anderen doden, oorlogen incluis! jan jacob stam-vleugels voor verandering	ESTJ
ik ga met mijn bespaarde geld gewoon, mezelf belonen met een hema hotdog. doe ik gewoon!	ENFJ
AT_USER AT_USER wat voor treinkaarten aisis	ISFP
het leven is een dialoog; tussen de stroom van dingen die zich aan je voordoen en je innerlijke stem.. herman wijffels vk	ESTJ
